A2_EDAD_1,A3_SEXO_1,ZONA,COD_REGION,POND_USO,grupo_etario,zona_desc,sexo_desc
68.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
77.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
38.0,1.0,1.0,6.0,0.70566,30-44,Urbana,Hombre
48.0,2.0,2.0,8.0,0.37268,45-59,Rural,Mujer
61.0,1.0,1.0,6.0,0.748,60+,Urbana,Hombre
60.0,2.0,2.0,9.0,0.3827,60+,Rural,Mujer
28.0,1.0,2.0,9.0,0.86985,18-29,Rural,Hombre
18.0,2.0,2.0,9.0,0.72069,18-29,Rural,Mujer
48.0,2.0,2.0,9.0,0.80431,45-59,Rural,Mujer
51.0,2.0,2.0,9.0,0.51817,45-59,Rural,Mujer
35.0,2.0,2.0,9.0,0.51817,30-44,Rural,Mujer
26.0,2.0,2.0,9.0,0.5604,18-29,Rural,Mujer
51.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
69.0,1.0,1.0,6.0,0.4819,60+,Urbana,Hombre
37.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
42.0,2.0,1.0,6.0,0.65249,30-44,Urbana,Mujer
28.0,1.0,2.0,9.0,0.86985,18-29,Rural,Hombre
49.0,2.0,2.0,9.0,0.80431,45-59,Rural,Mujer
46.0,2.0,2.0,9.0,0.51817,45-59,Rural,Mujer
39.0,2.0,2.0,9.0,0.51817,30-44,Rural,Mujer
43.0,2.0,2.0,9.0,0.51817,30-44,Rural,Mujer
55.0,1.0,2.0,9.0,0.59403,45-59,Rural,Hombre
27.0,1.0,2.0,9.0,0.86985,18-29,Rural,Hombre
29.0,1.0,2.0,9.0,0.86985,18-29,Rural,Hombre
58.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
49.0,1.0,1.0,6.0,1.01279,45-59,Urbana,Hombre
66.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
48.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
74.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
68.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
76.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
78.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
63.0,1.0,2.0,8.0,0.25966,60+,Rural,Hombre
41.0,2.0,1.0,15.0,0.515,30-44,Urbana,Mujer
94.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
52.0,1.0,1.0,6.0,0.65249,45-59,Urbana,Hombre
53.0,2.0,1.0,4.0,0.52221,45-59,Urbana,Mujer
48.0,1.0,1.0,15.0,0.79939,45-59,Urbana,Hombre
58.0,1.0,2.0,8.0,0.33393,45-59,Rural,Hombre
41.0,1.0,2.0,8.0,0.37268,30-44,Rural,Hombre
39.0,1.0,2.0,8.0,0.37268,30-44,Rural,Hombre
65.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
50.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
62.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
53.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
45.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
65.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
28.0,1.0,2.0,8.0,0.40304,18-29,Rural,Hombre
71.0,1.0,1.0,5.0,1.40201,60+,Urbana,Hombre
33.0,1.0,1.0,15.0,0.55697,30-44,Urbana,Hombre
33.0,2.0,1.0,5.0,1.32264,30-44,Urbana,Mujer
50.0,1.0,1.0,4.0,0.72631,45-59,Urbana,Hombre
67.0,1.0,1.0,10.0,0.84583,60+,Urbana,Hombre
71.0,2.0,1.0,10.0,0.91476,60+,Urbana,Mujer
39.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
56.0,1.0,1.0,6.0,0.9075,45-59,Urbana,Hombre
52.0,1.0,1.0,5.0,1.22298,45-59,Urbana,Hombre
35.0,1.0,2.0,10.0,0.47422,30-44,Rural,Hombre
44.0,2.0,1.0,5.0,1.22298,30-44,Urbana,Mujer
50.0,1.0,1.0,4.0,0.81058,45-59,Urbana,Hombre
50.0,2.0,1.0,4.0,0.72631,45-59,Urbana,Mujer
57.0,2.0,1.0,4.0,0.72631,45-59,Urbana,Mujer
52.0,2.0,1.0,4.0,0.52221,45-59,Urbana,Mujer
74.0,1.0,1.0,4.0,0.59866,60+,Urbana,Hombre
62.0,2.0,1.0,4.0,0.38569,60+,Urbana,Mujer
68.0,1.0,1.0,4.0,0.38569,60+,Urbana,Hombre
59.0,1.0,1.0,4.0,0.59866,45-59,Urbana,Hombre
52.0,1.0,1.0,4.0,0.52221,45-59,Urbana,Hombre
60.0,2.0,1.0,4.0,0.56477,60+,Urbana,Mujer
48.0,1.0,1.0,10.0,0.54493,45-59,Urbana,Hombre
34.0,2.0,1.0,6.0,0.70566,30-44,Urbana,Mujer
60.0,2.0,1.0,8.0,0.95595,60+,Urbana,Mujer
70.0,2.0,1.0,8.0,0.95595,60+,Urbana,Mujer
33.0,1.0,1.0,8.0,1.39981,30-44,Urbana,Hombre
40.0,2.0,1.0,8.0,1.8002,30-44,Urbana,Mujer
74.0,2.0,1.0,8.0,0.95595,60+,Urbana,Mujer
50.0,2.0,1.0,8.0,1.29434,45-59,Urbana,Mujer
37.0,2.0,1.0,8.0,1.29434,30-44,Urbana,Mujer
33.0,1.0,1.0,8.0,1.39981,30-44,Urbana,Hombre
56.0,2.0,1.0,6.0,0.70566,45-59,Urbana,Mujer
65.0,1.0,1.0,6.0,0.65249,60+,Urbana,Hombre
67.0,1.0,2.0,6.0,0.24108,60+,Rural,Hombre
76.0,1.0,2.0,6.0,0.3742,60+,Rural,Hombre
49.0,2.0,1.0,9.0,0.51686,45-59,Urbana,Mujer
46.0,2.0,1.0,9.0,0.51686,45-59,Urbana,Mujer
28.0,2.0,1.0,8.0,1.39981,18-29,Urbana,Mujer
55.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
36.0,2.0,1.0,8.0,1.29434,30-44,Urbana,Mujer
23.0,1.0,1.0,10.0,1.17641,18-29,Urbana,Hombre
50.0,1.0,2.0,8.0,0.37268,45-59,Rural,Hombre
27.0,1.0,2.0,8.0,0.40304,18-29,Rural,Hombre
70.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
65.0,1.0,1.0,10.0,0.6247,60+,Urbana,Hombre
65.0,1.0,1.0,10.0,0.6247,60+,Urbana,Hombre
66.0,1.0,2.0,6.0,0.3742,60+,Rural,Hombre
19.0,1.0,1.0,10.0,1.17641,18-29,Urbana,Hombre
52.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
48.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
58.0,1.0,1.0,8.0,0.95595,45-59,Urbana,Hombre
51.0,1.0,1.0,10.0,0.84583,45-59,Urbana,Hombre
67.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
64.0,1.0,2.0,6.0,0.24108,60+,Rural,Hombre
78.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
51.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
55.0,2.0,2.0,8.0,0.17733,45-59,Rural,Mujer
65.0,1.0,2.0,6.0,0.50667,60+,Rural,Hombre
65.0,1.0,2.0,6.0,0.24108,60+,Rural,Hombre
36.0,1.0,1.0,8.0,1.8002,30-44,Urbana,Hombre
53.0,2.0,1.0,8.0,1.29434,45-59,Urbana,Mujer
50.0,2.0,1.0,8.0,1.29434,45-59,Urbana,Mujer
68.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
70.0,2.0,2.0,6.0,0.35302,60+,Rural,Mujer
67.0,1.0,2.0,6.0,0.3742,60+,Rural,Hombre
24.0,2.0,1.0,14.0,0.67586,18-29,Urbana,Mujer
67.0,1.0,1.0,14.0,0.55708,60+,Urbana,Hombre
19.0,1.0,1.0,10.0,1.17641,18-29,Urbana,Hombre
34.0,1.0,1.0,10.0,0.91476,30-44,Urbana,Hombre
56.0,1.0,2.0,6.0,0.35302,45-59,Rural,Hombre
78.0,2.0,1.0,5.0,1.22298,60+,Urbana,Mujer
45.0,1.0,1.0,15.0,0.79939,45-59,Urbana,Hombre
52.0,2.0,1.0,15.0,0.515,45-59,Urbana,Mujer
25.0,2.0,1.0,15.0,0.55697,18-29,Urbana,Mujer
76.0,1.0,1.0,15.0,0.5904,60+,Urbana,Hombre
18.0,2.0,1.0,15.0,0.71628,18-29,Urbana,Mujer
40.0,1.0,1.0,15.0,0.515,30-44,Urbana,Hombre
83.0,1.0,1.0,15.0,0.38036,60+,Urbana,Hombre
57.0,1.0,1.0,15.0,0.5904,45-59,Urbana,Hombre
74.0,1.0,1.0,15.0,0.38036,60+,Urbana,Hombre
86.0,1.0,1.0,15.0,0.38036,60+,Urbana,Hombre
16.0,2.0,2.0,13.0,0.26523,0-17,Rural,Mujer
44.0,1.0,2.0,13.0,0.55742,30-44,Rural,Hombre
52.0,1.0,2.0,13.0,0.55742,45-59,Rural,Hombre
73.0,1.0,2.0,13.0,0.26523,60+,Rural,Hombre
61.0,1.0,2.0,13.0,0.38838,60+,Rural,Hombre
54.0,1.0,2.0,13.0,0.35912,45-59,Rural,Hombre
61.0,1.0,2.0,13.0,0.35912,60+,Rural,Hombre
39.0,1.0,2.0,13.0,0.35912,30-44,Rural,Hombre
33.0,1.0,2.0,13.0,0.38838,30-44,Rural,Hombre
58.0,2.0,2.0,13.0,0.55742,45-59,Rural,Mujer
40.0,2.0,1.0,15.0,0.515,30-44,Urbana,Mujer
68.0,2.0,1.0,15.0,0.38036,60+,Urbana,Mujer
38.0,2.0,2.0,8.0,0.2401,30-44,Rural,Mujer
37.0,2.0,1.0,6.0,0.65249,30-44,Urbana,Mujer
58.0,1.0,1.0,8.0,1.48382,45-59,Urbana,Hombre
89.0,1.0,1.0,15.0,0.38036,60+,Urbana,Hombre
41.0,2.0,1.0,15.0,0.515,30-44,Urbana,Mujer
52.0,1.0,1.0,15.0,0.79939,45-59,Urbana,Hombre
60.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
73.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
70.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
42.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
34.0,2.0,2.0,2.0,0.55308,30-44,Rural,Mujer
70.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
76.0,2.0,1.0,10.0,0.54493,60+,Urbana,Mujer
65.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
51.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
79.0,2.0,2.0,2.0,0.37771,60+,Rural,Mujer
27.0,2.0,2.0,2.0,0.55308,18-29,Rural,Mujer
48.0,1.0,2.0,2.0,0.58627,45-59,Rural,Hombre
5.0,1.0,2.0,2.0,0.51141,0-17,Rural,Hombre
27.0,1.0,1.0,11.0,0.37569,18-29,Urbana,Hombre
60.0,1.0,1.0,11.0,0.2238,60+,Urbana,Hombre
26.0,1.0,1.0,11.0,0.37569,18-29,Urbana,Hombre
26.0,1.0,1.0,11.0,0.37569,18-29,Urbana,Hombre
44.0,2.0,2.0,2.0,0.51141,30-44,Rural,Mujer
50.0,1.0,2.0,2.0,0.7938,45-59,Rural,Hombre
63.0,1.0,2.0,2.0,0.58627,60+,Rural,Hombre
60.0,2.0,1.0,10.0,0.6247,60+,Urbana,Mujer
80.0,2.0,2.0,2.0,0.37771,60+,Rural,Mujer
69.0,1.0,2.0,2.0,0.58627,60+,Rural,Hombre
41.0,2.0,2.0,2.0,0.51141,30-44,Rural,Mujer
69.0,1.0,2.0,2.0,0.58627,60+,Rural,Hombre
43.0,1.0,2.0,2.0,0.7938,30-44,Rural,Hombre
29.0,2.0,2.0,2.0,0.55308,18-29,Rural,Mujer
26.0,1.0,2.0,2.0,0.58627,18-29,Rural,Hombre
32.0,2.0,2.0,2.0,0.58627,30-44,Rural,Mujer
41.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
50.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
62.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
62.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
65.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
59.0,1.0,1.0,10.0,0.40246,45-59,Urbana,Hombre
71.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
85.0,2.0,1.0,10.0,0.54493,60+,Urbana,Mujer
81.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
74.0,1.0,2.0,2.0,0.58627,60+,Rural,Hombre
20.0,1.0,2.0,2.0,0.58627,18-29,Rural,Hombre
54.0,1.0,2.0,2.0,0.7938,45-59,Rural,Hombre
26.0,2.0,1.0,10.0,1.17641,18-29,Urbana,Mujer
22.0,2.0,2.0,2.0,0.37771,18-29,Rural,Mujer
55.0,2.0,2.0,13.0,0.26523,45-59,Rural,Mujer
65.0,2.0,2.0,13.0,0.41169,60+,Rural,Mujer
46.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
87.0,2.0,1.0,9.0,0.38174,60+,Urbana,Mujer
59.0,1.0,1.0,9.0,0.59253,45-59,Urbana,Hombre
27.0,2.0,1.0,11.0,0.24204,18-29,Urbana,Mujer
64.0,1.0,2.0,8.0,0.27524,60+,Rural,Hombre
50.0,1.0,2.0,8.0,0.37268,45-59,Rural,Hombre
50.0,1.0,2.0,8.0,0.25966,45-59,Rural,Hombre
57.0,2.0,2.0,8.0,0.17733,45-59,Rural,Mujer
76.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
39.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
43.0,1.0,2.0,8.0,0.37268,30-44,Rural,Hombre
30.0,1.0,2.0,8.0,0.40304,30-44,Rural,Hombre
72.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
40.0,1.0,2.0,8.0,0.2401,30-44,Rural,Hombre
32.0,1.0,2.0,13.0,0.38838,30-44,Rural,Hombre
49.0,1.0,2.0,13.0,0.77527,45-59,Rural,Hombre
50.0,1.0,2.0,13.0,0.55742,45-59,Rural,Hombre
52.0,1.0,2.0,13.0,0.49947,45-59,Rural,Hombre
40.0,1.0,2.0,13.0,0.38838,30-44,Rural,Hombre
47.0,1.0,2.0,13.0,0.49947,45-59,Rural,Hombre
68.0,2.0,1.0,15.0,0.38036,60+,Urbana,Mujer
34.0,1.0,1.0,15.0,0.86453,30-44,Urbana,Hombre
60.0,2.0,1.0,15.0,0.38036,60+,Urbana,Mujer
56.0,2.0,1.0,15.0,0.38036,45-59,Urbana,Mujer
68.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
35.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
70.0,2.0,2.0,8.0,0.17733,60+,Rural,Mujer
16.0,2.0,1.0,10.0,0.7579,0-17,Urbana,Mujer
37.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
41.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
68.0,1.0,1.0,10.0,0.6247,60+,Urbana,Hombre
45.0,2.0,1.0,10.0,1.17641,45-59,Urbana,Mujer
55.0,2.0,2.0,8.0,0.17733,45-59,Rural,Mujer
47.0,2.0,2.0,16.0,0.33944,45-59,Rural,Mujer
50.0,1.0,2.0,4.0,0.55668,45-59,Rural,Hombre
45.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
52.0,1.0,2.0,8.0,0.2401,45-59,Rural,Hombre
81.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
70.0,1.0,2.0,16.0,0.2507,60+,Rural,Hombre
62.0,1.0,2.0,4.0,0.86408,60+,Rural,Hombre
4.0,1.0,2.0,4.0,0.55668,0-17,Rural,Hombre
87.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
18.0,1.0,1.0,4.0,1.12737,18-29,Urbana,Hombre
64.0,1.0,2.0,4.0,0.63818,60+,Rural,Hombre
30.0,1.0,1.0,10.0,0.91476,30-44,Urbana,Hombre
37.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
34.0,2.0,1.0,10.0,0.58933,30-44,Urbana,Mujer
35.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
42.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
56.0,2.0,2.0,10.0,0.22564,45-59,Rural,Mujer
24.0,1.0,1.0,10.0,1.17641,18-29,Urbana,Hombre
38.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
27.0,1.0,1.0,10.0,0.91476,18-29,Urbana,Hombre
35.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
41.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
51.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
20.0,2.0,1.0,10.0,0.7579,18-29,Urbana,Mujer
30.0,2.0,1.0,10.0,0.58933,30-44,Urbana,Mujer
29.0,1.0,2.0,4.0,0.77425,18-29,Rural,Hombre
41.0,1.0,1.0,8.0,1.29434,30-44,Urbana,Hombre
66.0,2.0,2.0,10.0,0.22564,60+,Rural,Mujer
45.0,1.0,1.0,10.0,0.84583,45-59,Urbana,Hombre
37.0,2.0,1.0,10.0,0.84583,30-44,Urbana,Mujer
40.0,2.0,2.0,10.0,0.30551,30-44,Rural,Mujer
49.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
31.0,1.0,2.0,4.0,0.9345,30-44,Rural,Hombre
49.0,2.0,2.0,4.0,0.55668,45-59,Rural,Mujer
37.0,1.0,2.0,4.0,0.86408,30-44,Rural,Hombre
58.0,2.0,2.0,4.0,0.41115,45-59,Rural,Mujer
56.0,2.0,1.0,4.0,0.38569,45-59,Urbana,Mujer
43.0,2.0,1.0,13.0,6.4097,30-44,Urbana,Mujer
58.0,1.0,1.0,13.0,4.12944,45-59,Urbana,Hombre
52.0,2.0,1.0,13.0,8.91477,45-59,Urbana,Mujer
36.0,2.0,1.0,13.0,5.74333,30-44,Urbana,Mujer
50.0,2.0,1.0,4.0,0.81058,45-59,Urbana,Mujer
61.0,2.0,1.0,15.0,0.38036,60+,Urbana,Mujer
60.0,2.0,1.0,4.0,0.38569,60+,Urbana,Mujer
89.0,1.0,2.0,8.0,0.17733,60+,Rural,Hombre
78.0,1.0,1.0,8.0,1.29434,60+,Urbana,Hombre
49.0,1.0,1.0,8.0,2.79426,45-59,Urbana,Hombre
52.0,1.0,1.0,8.0,2.00907,45-59,Urbana,Hombre
51.0,1.0,1.0,8.0,2.79426,45-59,Urbana,Hombre
50.0,1.0,1.0,8.0,1.29434,45-59,Urbana,Hombre
72.0,2.0,1.0,8.0,0.95595,60+,Urbana,Mujer
30.0,2.0,1.0,11.0,0.24204,30-44,Urbana,Mujer
62.0,2.0,1.0,13.0,3.04984,60+,Urbana,Mujer
49.0,2.0,2.0,8.0,0.2401,45-59,Rural,Mujer
40.0,1.0,2.0,8.0,0.25966,30-44,Rural,Hombre
53.0,1.0,1.0,6.0,0.65249,45-59,Urbana,Hombre
34.0,1.0,1.0,6.0,0.70566,30-44,Urbana,Hombre
48.0,1.0,2.0,13.0,0.35912,45-59,Rural,Hombre
28.0,2.0,2.0,10.0,0.33041,18-29,Rural,Mujer
19.0,2.0,1.0,10.0,0.7579,18-29,Urbana,Mujer
48.0,2.0,2.0,4.0,0.55668,45-59,Rural,Mujer
44.0,1.0,2.0,13.0,0.55742,30-44,Rural,Hombre
59.0,2.0,2.0,10.0,0.22564,45-59,Rural,Mujer
20.0,2.0,1.0,14.0,0.48594,18-29,Urbana,Mujer
64.0,1.0,2.0,4.0,0.63818,60+,Rural,Hombre
25.0,2.0,1.0,10.0,0.58933,18-29,Urbana,Mujer
54.0,1.0,1.0,14.0,0.75428,45-59,Urbana,Hombre
89.0,1.0,1.0,14.0,0.48594,60+,Urbana,Hombre
64.0,2.0,2.0,1.0,0.75879,60+,Rural,Mujer
43.0,1.0,2.0,1.0,0.48885,30-44,Rural,Hombre
31.0,1.0,2.0,1.0,0.48885,30-44,Rural,Hombre
43.0,1.0,2.0,1.0,0.70162,30-44,Rural,Hombre
36.0,2.0,2.0,1.0,0.70162,30-44,Rural,Mujer
51.0,1.0,2.0,1.0,0.70162,45-59,Rural,Hombre
62.0,1.0,2.0,1.0,0.51819,60+,Rural,Hombre
27.0,1.0,2.0,1.0,0.48885,18-29,Rural,Hombre
59.0,1.0,2.0,1.0,0.51819,45-59,Rural,Hombre
29.0,1.0,2.0,1.0,0.75879,18-29,Rural,Hombre
50.0,2.0,1.0,1.0,1.59203,45-59,Urbana,Mujer
25.0,2.0,2.0,10.0,0.33041,18-29,Rural,Mujer
27.0,1.0,1.0,10.0,0.91476,18-29,Urbana,Hombre
31.0,1.0,2.0,10.0,0.51286,30-44,Rural,Hombre
66.0,2.0,1.0,4.0,0.38569,60+,Urbana,Mujer
61.0,1.0,1.0,5.0,1.40201,60+,Urbana,Hombre
55.0,1.0,1.0,14.0,0.55708,45-59,Urbana,Hombre
67.0,1.0,1.0,4.0,0.87663,60+,Urbana,Hombre
53.0,2.0,2.0,10.0,0.30551,45-59,Rural,Mujer
33.0,1.0,1.0,10.0,0.91476,30-44,Urbana,Hombre
53.0,2.0,1.0,4.0,0.72631,45-59,Urbana,Mujer
53.0,1.0,1.0,14.0,0.52554,45-59,Urbana,Hombre
55.0,1.0,1.0,14.0,1.04907,45-59,Urbana,Hombre
12.0,1.0,1.0,14.0,0.75428,0-17,Urbana,Hombre
88.0,2.0,1.0,14.0,0.48594,60+,Urbana,Mujer
32.0,1.0,2.0,10.0,0.51286,30-44,Rural,Hombre
60.0,2.0,1.0,5.0,0.90324,60+,Urbana,Mujer
53.0,1.0,2.0,13.0,0.77527,45-59,Rural,Hombre
30.0,2.0,1.0,4.0,0.38569,30-44,Urbana,Mujer
46.0,1.0,1.0,12.0,0.59365,45-59,Urbana,Hombre
43.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
65.0,1.0,1.0,14.0,0.55708,60+,Urbana,Hombre
23.0,2.0,1.0,14.0,0.67586,18-29,Urbana,Mujer
34.0,2.0,1.0,14.0,0.52554,30-44,Urbana,Mujer
55.0,1.0,1.0,14.0,0.3589,45-59,Urbana,Hombre
67.0,1.0,1.0,14.0,0.55708,60+,Urbana,Hombre
32.0,1.0,1.0,10.0,0.91476,30-44,Urbana,Hombre
70.0,1.0,1.0,10.0,0.40246,60+,Urbana,Hombre
21.0,2.0,2.0,10.0,0.42492,18-29,Rural,Mujer
34.0,1.0,2.0,13.0,0.60284,30-44,Rural,Hombre
53.0,2.0,2.0,13.0,0.77527,45-59,Rural,Mujer
42.0,1.0,2.0,13.0,0.55742,30-44,Rural,Hombre
46.0,1.0,1.0,13.0,5.74333,45-59,Urbana,Hombre
42.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
32.0,1.0,1.0,2.0,0.72729,30-44,Urbana,Hombre
88.0,1.0,1.0,10.0,0.6247,60+,Urbana,Hombre
51.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
44.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
56.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
66.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
33.0,1.0,1.0,10.0,0.91476,30-44,Urbana,Hombre
26.0,2.0,1.0,10.0,0.58933,18-29,Urbana,Mujer
47.0,2.0,1.0,9.0,0.51686,45-59,Urbana,Mujer
62.0,2.0,1.0,9.0,0.38174,60+,Urbana,Mujer
44.0,2.0,1.0,9.0,0.51686,30-44,Urbana,Mujer
36.0,2.0,1.0,13.0,4.12944,30-44,Urbana,Mujer
39.0,2.0,1.0,13.0,5.74333,30-44,Urbana,Mujer
30.0,2.0,1.0,13.0,4.46594,30-44,Urbana,Mujer
19.0,1.0,1.0,14.0,1.04907,18-29,Urbana,Hombre
49.0,2.0,1.0,13.0,4.12944,45-59,Urbana,Mujer
44.0,1.0,1.0,13.0,6.4097,30-44,Urbana,Hombre
70.0,1.0,1.0,13.0,6.4097,60+,Urbana,Hombre
67.0,1.0,1.0,13.0,4.12944,60+,Urbana,Hombre
34.0,2.0,1.0,13.0,4.46594,30-44,Urbana,Mujer
44.0,1.0,1.0,13.0,6.4097,30-44,Urbana,Hombre
50.0,2.0,1.0,13.0,6.93201,45-59,Urbana,Mujer
50.0,1.0,1.0,13.0,4.12944,45-59,Urbana,Hombre
84.0,2.0,1.0,13.0,6.4097,60+,Urbana,Mujer
70.0,2.0,1.0,13.0,3.04984,60+,Urbana,Mujer
66.0,1.0,1.0,13.0,4.73395,60+,Urbana,Hombre
83.0,1.0,1.0,13.0,4.73395,60+,Urbana,Hombre
57.0,2.0,1.0,13.0,8.91477,45-59,Urbana,Mujer
44.0,2.0,1.0,13.0,4.12944,30-44,Urbana,Mujer
75.0,1.0,1.0,4.0,0.52221,60+,Urbana,Hombre
78.0,2.0,1.0,10.0,0.40246,60+,Urbana,Mujer
35.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
28.0,1.0,1.0,10.0,0.91476,18-29,Urbana,Hombre
46.0,1.0,1.0,10.0,0.84583,45-59,Urbana,Hombre
38.0,2.0,1.0,10.0,0.54493,30-44,Urbana,Mujer
80.0,1.0,1.0,14.0,0.3589,60+,Urbana,Hombre
44.0,1.0,1.0,14.0,0.75428,30-44,Urbana,Hombre
63.0,2.0,1.0,14.0,0.81575,60+,Urbana,Mujer
27.0,2.0,1.0,14.0,0.52554,18-29,Urbana,Mujer
52.0,2.0,1.0,10.0,0.54493,45-59,Urbana,Mujer
39.0,1.0,1.0,10.0,0.84583,30-44,Urbana,Hombre
50.0,2.0,1.0,3.0,0.72325,45-59,Urbana,Mujer
21.0,1.0,1.0,10.0,1.17641,18-29,Urbana,Hombre
21.0,2.0,1.0,4.0,0.72631,18-29,Urbana,Mujer
56.0,2.0,1.0,2.0,0.31998,45-59,Urbana,Mujer
26.0,1.0,1.0,14.0,0.81575,18-29,Urbana,Hombre
67.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
58.0,2.0,1.0,3.0,0.38406,45-59,Urbana,Mujer
64.0,1.0,1.0,3.0,0.38406,60+,Urbana,Hombre
12.0,2.0,1.0,3.0,0.72325,0-17,Urbana,Mujer
71.0,1.0,1.0,4.0,0.59866,60+,Urbana,Hombre
21.0,2.0,1.0,4.0,0.72631,18-29,Urbana,Mujer
26.0,1.0,1.0,4.0,0.87663,18-29,Urbana,Hombre
24.0,1.0,1.0,4.0,1.12737,18-29,Urbana,Hombre
38.0,1.0,1.0,3.0,0.38406,30-44,Urbana,Hombre
25.0,2.0,1.0,10.0,0.58933,18-29,Urbana,Mujer
13.0,2.0,1.0,3.0,0.56239,0-17,Urbana,Mujer
52.0,1.0,1.0,3.0,0.80717,45-59,Urbana,Hombre
42.0,2.0,1.0,9.0,0.51686,30-44,Urbana,Mujer
42.0,2.0,1.0,9.0,0.51686,30-44,Urbana,Mujer
85.0,1.0,1.0,13.0,4.12944,60+,Urbana,Hombre
31.0,2.0,1.0,4.0,0.56477,30-44,Urbana,Mujer
75.0,2.0,1.0,2.0,0.31998,60+,Urbana,Mujer
78.0,2.0,1.0,2.0,0.67249,60+,Urbana,Mujer
16.0,2.0,1.0,2.0,0.43325,0-17,Urbana,Mujer
37.0,1.0,1.0,2.0,0.67249,30-44,Urbana,Hombre
47.0,1.0,1.0,2.0,0.67249,45-59,Urbana,Hombre
28.0,1.0,1.0,9.0,0.86765,18-29,Urbana,Hombre
35.0,1.0,1.0,13.0,8.91477,30-44,Urbana,Hombre
